date,portfolio_value,portfolio_return,btc_value,btc_return,equal_weight_value,equal_weight_return
2024-10-23,1.1915594988530114,-0.02675135873675724,1.1458149174288037,-0.011535039453737683,1.187627407989249,-0.02704779486627532
2024-10-24,1.2040004616996378,0.01044090778396051,1.1724867375385502,0.023277598942067934,1.20007314683404,0.010479497829931917
2024-10-25,1.113311526641482,-0.07532300687836457,1.1452094394701797,-0.023264483251754897,1.1094424956482944,-0.07552093922344809
2024-10-26,1.1294403065512189,0.014487211821467949,1.1527254506639535,0.006563001434262583,1.1252514314611128,0.014249441385946365
2024-10-27,1.1527376287126014,0.020627316048708922,1.1687296780009737,0.013883815376681374,1.1483274641566759,0.020507445758677616
2024-10-28,1.166106415119059,0.01159742344959092,1.2027996819176594,0.029151312367595494,1.1611881486864544,0.011199492245205058
2024-10-29,1.2105341452683274,0.038099207390718544,1.2509255470243945,0.040011537939556696,1.204881882534213,0.037628470370788175
2024-10-30,1.196013179197374,-0.011995503082430269,1.2441877126160799,-0.005386279322811882,1.1923318278142316,-0.010416004175932131
2024-10-31,1.1528078832699222,-0.03612443130137261,1.2076453977052732,-0.029370419383077828,1.146748887338234,-0.03823007942307436
2024-11-01,1.1355901235236183,-0.01493549792309372,1.1950175700415016,-0.010456569194704612,1.1298939621154027,-0.0146980087872193
2024-11-02,1.1150071910666013,-0.018125318308643276,1.1929637612841228,-0.0017186431470689323,1.1090607026286767,-0.018438243043375154
2024-11-03,1.0794044683972486,-0.031930487044927035,1.1825232227458808,-0.008751765038532033,1.073763023314108,-0.03182664324045273
2024-11-04,1.0541061831523006,-0.023437261921392612,1.1664386663728727,-0.013601894714303286,1.0468767386710156,-0.025039309474551952
2024-11-05,1.0986069912152323,0.04221662748419899,1.1933779632512727,0.02309533939077113,1.0908580202354767,0.042011900675426435
2024-11-06,1.2286469250597931,0.1183680195778803,1.301150975756973,0.09030920280451671,1.2202690032435777,0.11863228816905598
2024-11-07,1.2487780631405643,0.016384803209263214,1.3059473244496653,0.0036862353270741277,1.2391648621323945,0.01548499456971385
2024-11-08,1.26086976359409,0.009682825804223373,1.3169542944986317,0.008428341513394999,1.2515055852054664,0.009958903330938181
2024-11-09,1.3169368600626024,0.044467000547855094,1.3196049806754495,0.0020127396887581472,1.3071770476752234,0.04448359090672132
2024-11-10,1.3907607537378435,0.056057276483044045,1.383472928684846,0.04839929292833167,1.374007681988284,0.051125923938090095
2024-11-11,1.5022674749056792,0.08017678156947375,1.5267386462992147,0.10355512901185548,1.482469018803585,0.078937940622246
2024-11-12,1.447302219150836,-0.03658819529344742,1.5143922282775761,-0.008086792098677908,1.421901482912765,-0.040855852717718556
2024-11-13,1.414534099984175,-0.02264082700424992,1.5566719628786978,0.02791861567409737,1.3839611736081439,-0.026682797479682135
2024-11-14,1.3711577016579115,-0.03066479509171872,1.502242246570923,-0.034965437552507694,1.3402059165688778,-0.03161595706127451
2024-11-15,1.4531223633205699,0.05977770577633202,1.5663116192080324,0.042649161800206725,1.4152008553847542,0.055957773271046486
2024-11-16,1.5956763921205241,0.09810187524345851,1.5589499016872377,-0.004700033780325907,1.5490932730592348,0.09461018707346597
2024-11-17,1.5177050562317767,-0.04886412826170214,1.5459840728334953,-0.008317027275674294,1.474857229872871,-0.04792225521692331
2024-11-18,1.6463422134996373,0.0847576785355427,1.5569526844776964,0.007094905980562727,1.5961944995081487,0.08227051892049014
2024-11-19,1.6105550152424999,-0.02173739940802728,1.5896975173167567,0.021031360275437727,1.5600652552687966,-0.022634612668120935
2024-11-20,1.5569941635373077,-0.03325614536497373,1.6234364004748199,0.021223460935518634,1.507647049143887,-0.033600008684174044
2024-11-21,1.6470040153450538,0.05781001234022256,1.693209650699423,0.04297873954544573,1.5955754617401388,0.058321616220574836
2024-11-22,1.7457045678111975,0.0599273295915224,1.7030940783739628,0.005837686827769195,1.6874107920140464,0.057556243797928515
2024-11-23,1.86680343935494,0.06936962517980869,1.6816641148866918,-0.012582959308819475,1.8027552944296639,0.06835591129409911
2024-11-24,1.9465224314721272,0.04270347399013431,1.6860187398868423,0.0025894737014375835,1.882942758496694,0.044480503990087496
2024-11-25,1.8778880490171221,-0.03526000078154658,1.6000336453092932,-0.05099889612337294,1.8222509445877177,-0.03223242641610164
2024-11-26,1.866464858754221,-0.006082998541302745,1.580846014398336,-0.011992017147394507,1.8111812429832643,-0.006074740494623753
2024-11-27,1.9892399887211625,0.06577950256662658,1.6505726497005562,0.044107164560716505,1.9335478511250084,0.06756176866109191
2024-11-28,2.0045708972609435,0.00770691752966278,1.6456342201005278,-0.0029919492492040956,1.9463732845240875,0.006633108868558284
2024-11-29,2.091901137526234,0.04356555329852319,1.6772929768513059,0.019238027724559625,2.024720573626289,0.04025296161078296
2024-11-30,2.166528395742799,0.03567437144989331,1.6594484061394787,-0.010638911006069951,2.099311324000362,0.036840021949537484
2024-12-01,2.19916691220827,0.015064892077853912,1.6732601840274581,0.008323113774962643,2.124116678309271,0.011815948413806981
2024-12-02,2.327585201021303,0.058394061905961955,1.6488910722791044,-0.014563850846972537,2.2425721688447373,0.05576694149859657
2024-12-03,2.4774582095939945,0.06438991299091011,1.6500714102768541,0.0007158374604565587,2.3844447360035015,0.06326332286191261
2024-12-04,2.5375855996285908,0.02426978981996612,1.6986386550545638,0.029433419956995,2.4431093796281047,0.024603062817437894
2024-12-05,2.521265625111063,-0.006431300098769726,1.6694303639283765,-0.017195117419042227,2.424296856309733,-0.007700237850683303
2024-12-06,2.6678822728448073,0.058152003610205005,1.7183528109744266,0.029304874347037435,2.5676181639990743,0.059118712015947324
2024-12-07,2.640072085491698,-0.010424068421675476,1.7188414936109184,0.0002843901632836321,2.5404672906652994,-0.010574342289075908
2024-12-08,2.681331539235648,0.015628154235139156,1.7405738520559342,0.012643608224374825,2.5746473068080946,0.013454224058851716
2024-12-09,2.2822288047744714,-0.14884497818384154,1.6743244147462104,-0.03806183646357275,2.1880357527709853,-0.15016097661796207
2024-12-10,2.2346904382513393,-0.02082979867035287,1.6626197689585567,-0.006990667808799644,2.141695531315718,-0.021178914191224085
2024-12-11,2.3903078209892366,0.06963710949587666,1.7408019383551208,0.04702348116884014,2.292188001964132,0.07026791084349945
2024-12-12,2.424555753324519,0.014327833442434504,1.7208299382704912,-0.011472873303151832,2.330898850266749,0.016888164613655856
2024-12-13,2.4279427322604694,0.001396948257966915,1.7447015948323845,0.013872176460322017,2.33235412953797,0.0006243425239387326
2024-12-14,2.3453833902407535,-0.03400382592337806,1.7442400898997172,-0.0002645179748984594,2.250652409510194,-0.03502972339966277
2024-12-15,2.421540412595275,0.032471033380476175,1.7962146962917411,0.02979785104871202,2.324563035987169,0.03283964514674223
2024-12-16,2.3578518352497353,-0.0263008525541317,1.824848643411154,0.015941272041993138,2.2630843553926616,-0.026447413833369904
2024-12-17,2.2769423240508533,-0.03431492598020362,1.8257248663433219,0.0004801619769023713,2.1816412364767794,-0.0359876637924754
2024-12-18,2.0645926741072467,-0.09326088223693792,1.7226408678012852,-0.05646195680540844,1.9792801952053358,-0.09275633311655068
2024-12-19,1.8975611966503396,-0.08090287229617016,1.6750599328573117,-0.027620925425218767,1.8194960857377986,-0.08072839300600436
2024-12-20,1.9666833392719687,0.036426831842707626,1.681740659685438,0.003988350922304207,1.8857455486058197,0.03641088507269687
2024-12-21,1.8782286804934205,-0.04497656384850073,1.6723471507875782,-0.005585587078341114,1.7995004498766667,-0.04573527896853116
2024-12-22,1.8697473553909816,-0.004515597696128648,1.6357995035424773,-0.021854103215285914,1.791899127148714,-0.004224129384615437
2024-12-23,2.0064184849909443,0.07309604113406193,1.6301744068939181,-0.0034387445627520608,1.92230368933569,0.07277449953027047
2024-12-24,2.0821637326143856,0.03775147018932242,1.696145530755615,0.040468752044387823,1.9935436180553108,0.03705966394115371
2024-12-25,2.0515678729408973,-0.01469426212465614,1.709031374594937,0.007597133386061161,1.9665692274976252,-0.013530875529073652
2024-12-26,1.9195797998036148,-0.06433522130958273,1.645802446646986,-0.036996938083092235,1.8402214283338054,-0.06424782682305669
2024-12-27,1.9223753977391231,0.001456359321865208,1.6198270982004412,-0.015782786384517022,1.8441755354613965,0.002148712685718137
2024-12-28,1.9883366120812496,0.03431234836843132,1.6365131762840486,0.010301147636154973,1.9074007968991347,0.03428375456782106
2024-12-29,1.9007211001680862,-0.044064727964473735,1.6094163175277796,-0.016557678330336723,1.825095756109487,-0.04315036510598665
2024-12-30,1.8937720558294282,-0.0036560042070576406,1.593614718893958,-0.009818216990675421,1.8165386475137442,-0.004688580622193579
2024-12-31,1.864735536410024,-0.015332636961256077,1.6064427671099566,0.00804965470255059,1.7874612476154121,-0.01600703620488864
2025-01-01,1.952474559144036,0.047051724505088086,1.623652962051498,0.010713232549518725,1.868770124045009,0.0454884694916145
2025-01-02,2.0202751740478373,0.034725479308434636,1.6668010070887378,0.026574672079384465,1.9313824221865263,0.03350454790340466
2025-01-03,2.135957057294408,0.057260458739781334,1.688041586703155,0.01274332060280936,2.0418167838728762,0.05717892035142725
2025-01-04,2.1390593531473274,0.0014524148986632412,1.6893813786973948,0.0007936960823675676,2.045245226334439,0.0016791136641849357
2025-01-05,2.1377840249688536,-0.0005962098137191218,1.6916739384225492,0.001357040958342992,2.0454844575545157,0.00011696945529866253
2025-01-06,2.167795951380908,0.014038801890893474,1.7593641380565448,0.04001373911163708,2.074618580647296,0.01424314078025878
2025-01-07,1.9695253089953557,-0.0914618565733791,1.667515023851877,-0.0522058579107606,1.8825241666639148,-0.09259264125719263
2025-01-08,1.9083420381544103,-0.031064983304101075,1.6349807322120655,-0.019510643786980086,1.8225609553507598,-0.03185255858861983
2025-01-09,1.8407550179428698,-0.035416617598019874,1.5919274651166446,-0.026332583771290996,1.7611068892288602,-0.03371852444302618
2025-01-10,1.898101037303897,0.031153531459669145,1.6291191207359186,0.023362657177693036,1.815457517687921,0.03086162957596486
2025-01-11,1.924244958728946,0.013773724849855553,1.6267051213974721,-0.0014817819689919576,1.833882794777556,0.010149109472470724
2025-01-12,1.8753151004477813,-0.025428081835009934,1.6255994360798482,-0.0006797085120590074,1.7904329913936592,-0.023692791877229644
2025-01-13,1.8262508662148194,-0.02616319477257269,1.6258056770095046,0.00012687069463668266,1.742745453535653,-0.02663463982580361
2025-01-14,1.8965886718943226,0.03851486506083836,1.6603662556813026,0.02125750891420708,1.809887699785678,0.03852670859867007
2025-01-15,2.041324336214702,0.0763136817514665,1.7288948358750522,0.04127317087977689,1.9455783246132945,0.07497184761445934
2025-01-16,2.016263579863794,-0.01227671463388298,1.7197540108184477,-0.00528709142217898,1.9205196723353932,-0.012879796182393169
2025-01-17,2.1351578239524756,0.05896760982843003,1.7908237063197983,0.041325500655484904,2.032069390281096,0.058083090505423325
2025-01-18,2.0029943651344553,-0.06189868371105573,1.7963347598187644,0.0030773847138150234,1.907439842681892,-0.0613313443897523
2025-01-19,1.839361310721519,-0.08169421605035418,1.7409651765888523,-0.03082364404922966,1.7531620905351784,-0.08088210631576012
2025-01-20,1.851390786753079,0.006540028846665837,1.7570684821372837,0.009249642534483904,1.763603201419713,0.0059555878722811805
2025-01-21,1.9155953405535733,0.03467909328483509,1.8259909670257062,0.03922583871323315,1.826209416026295,0.03549903660652449
2025-01-22,1.861882488752971,-0.028039769498019423,1.7832199696263373,-0.023423444130743487,1.7752521070404739,-0.02790332178699451
2025-01-23,1.8531405294557908,-0.004695226121942463,1.7877748151787147,0.0025542813729995117,1.7670477234408513,-0.004621531537455961
2025-01-24,1.8208579051371179,-0.017420494455513965,1.8036152882496526,0.008860440887995313,1.7353610836619582,-0.017931966046277375
2025-01-25,1.833488715267461,0.0069367357522563495,1.8015231210875087,-0.0011599852672430355,1.7486714179803238,0.007670066157227704
2025-01-26,1.7878066800155545,-0.024915362102592764,1.764433811884536,-0.02058775086971032,1.7066724191263003,-0.024017661878714333
2025-01-27,1.7544095875398853,-0.0186804831019978,1.7556404486110058,-0.004983674204326327,1.673498970385573,-0.01943750210582879
2025-01-28,1.6495757365244674,-0.05975449049068454,1.7422021061344393,-0.007654381902170493,1.5743626059611382,-0.05923897545129278
2025-01-29,1.6979333051594339,0.029315155142165417,1.7844909573070973,0.024273217799333002,1.6199739465232108,0.02897130584108799
2025-01-30,1.779784978905927,0.048206648339940074,1.8016337240214282,0.009606530447316075,1.6964059647812608,0.047181016967642354
2025-01-31,1.7859813323037141,0.0034815179761749876,1.7616038904711033,-0.02221863024465054,1.7030137442872026,0.00389516403686649
2025-02-01,1.6511410486371088,-0.07549926823293089,1.7307702694497342,-0.017503152205870398,1.5738764137940326,-0.07582870715304789
2025-02-02,1.466999774142606,-0.11152364884059862,1.6799443510712593,-0.029366068550873647,1.3994105524957763,-0.11085105524752335
2025-02-03,1.5149575095713756,0.03269103122854869,1.7450714180173403,0.03876739542268237,1.4426826798868706,0.03092168149934312
2025-02-04,1.414096619443973,-0.06657671221151208,1.6821773950652534,-0.036040944973784406,1.3473651293577358,-0.06606965749156239
2025-02-05,1.3808600323050042,-0.02350375970210408,1.6622040188943545,-0.011873525485178726,1.3160298981219138,-0.023256673750165196
2025-02-06,1.3219837169271116,-0.04263742450392535,1.6610095760123413,-0.0007185898171560012,1.260496541165757,-0.04219764082518771
2025-02-07,1.3305700045578748,0.006495002563814935,1.660467054000551,-0.0003266218447052216,1.2684423233557411,0.006303692180413011
2025-02-08,1.3726062189474622,0.03159263642318122,1.659484184382489,-0.0005919235890251562,1.3088381954478931,0.031846833985547135
2025-02-09,1.3690759790693985,-0.002571924729272075,1.6596563671769728,0.00010375681558416616,1.3062451487509024,-0.0019811820177691904
2025-02-10,1.410654122544729,0.030369493082182678,1.676392844420204,0.010084302735330342,1.3467259907091147,0.03099023333937137
2025-02-11,1.4003750814929308,-0.00728671960583479,1.6475373474113857,-0.01721284906748588,1.3364183161650274,-0.007653876597911248
2025-02-12,1.473559822253938,0.0522608133550801,1.6835488370436937,0.021857768316384085,1.40612685202937,0.052160715713907235
2025-02-13,1.440179997382267,-0.02265250746360164,1.6621880218914702,-0.012687968820514373,1.374696298449351,-0.02235257333622313
2025-02-14,1.471193377886566,0.02153437803654419,1.677254962468109,0.009064522411546205,1.4031829423122997,0.02072213615114957
2025-02-15,1.4365213396627523,-0.023567288124707125,1.6787600568254846,0.0008973557336571236,1.371209712666845,-0.022786216024523628
2025-02-16,1.4297663142770003,-0.00470234948778266,1.6535859346094146,-0.014995664278356746,1.3641316221136743,-0.005161931459342263
2025-02-17,1.4366360163837943,0.004804772666831231,1.647696629397092,-0.0035615356233140716,1.3717133972691256,0.0055579498580230376
2025-02-18,1.3722790978323223,-0.04479695470357694,1.6449506492461043,-0.0016665568782479045,1.3119386166525573,-0.04357672727814047
2025-02-19,1.4104201963355327,0.02779398051275343,1.6623292427448884,0.010564811477322245,1.346703359041467,0.026498756837886828
2025-02-20,1.4572111596070902,0.03317519374235221,1.6916514050098852,0.017639202578533242,1.3922506792928502,0.03382134598951476
2025-02-21,1.3997899979541775,-0.03940483249414266,1.6538883295671596,-0.022323201654246838,1.3394683863361743,-0.03791148658909966
2025-02-22,1.4491295649400244,0.03524783507380239,1.6612880614711523,0.00447414240230426,1.3853896917371222,0.03428323196679236
2025-02-23,1.4358748966853092,-0.009146641249613762,1.6560186831232846,-0.00317186312842177,1.3732316685436767,-0.008775886861263274
2025-02-24,1.2795036594282188,-0.10890310682223829,1.5745345947228147,-0.04920481225899542,1.2240992531438137,-0.10859960399691272
2025-02-25,1.3015721530536875,0.017247698717274957,1.5241748255681666,-0.03198390770417692,1.2451541384538911,0.017200308925932873
2025-02-26,1.295878620093387,-0.004374350624314309,1.447098857521578,-0.05056898116517383,1.2404371359563824,-0.003788288013374691
2025-02-27,1.3001734593112428,0.0033142295514888166,1.4561975399361757,0.006287533410247459,1.2450342071960794,0.003706009040234622
2025-02-28,1.2906264038187265,-0.0073429090742813145,1.4504391349302492,-0.0039544119860130955,1.2361192828812648,-0.0071603850426661874
2025-03-01,1.2877676181834903,-0.0022150373080679986,1.4801627703644018,0.02049285262534095,1.23175722837557,-0.003528829754623191
2025-03-02,1.4308574948758384,0.11111467214417847,1.621644736151801,0.09558541034819279,1.3644402902268253,0.10771851692418029
2025-03-03,1.2325068467091462,-0.13862362176318874,1.482026851227359,-0.08609646848776398,1.1769071965433437,-0.13744323956624435
2025-03-04,1.219938573356215,-0.010197325383213314,1.5008873176277189,0.01272613001899403,1.1636137393523274,-0.011295246753575966
2025-03-05,1.2677261422615602,0.039172110751343116,1.558603471968867,0.03845468854542222,1.2101840042269645,0.040022099516080364
2025-03-06,1.243027891483404,-0.019482323472556653,1.5469258318742543,-0.007492373977494915,1.18583916975493,-0.020116638781377195
2025-03-07,1.2180721412662328,-0.020076581055144045,1.4924792585096769,-0.03519662820460501,1.1620281851638303,-0.020079438425044234
2025-03-08,1.2023443286455116,-0.012912053471949203,1.4831629824536985,-0.006242147757069216,1.1481244915166102,-0.011965022728996674
2025-03-09,1.091633760100968,-0.09207892107684615,1.3884547050023683,-0.0638556103218324,1.0425026256900478,-0.09199513346069445
2025-03-10,1.032895654922977,-0.05380751981558178,1.3513445824945678,-0.026727643598382422,0.9861740795114249,-0.05403204250093685
2025-03-11,1.082245239978999,0.047777899752808946,1.4263043018692951,0.05547047018633289,1.0320163894850138,0.0464850079980813
2025-03-12,1.1044522341831708,0.020519373413555256,1.4391306299774569,0.008992700990491098,1.0523400206312008,0.019693128280965037
2025-03-13,1.0827383474712498,-0.019660322139671484,1.3946880317820907,-0.030881559512121903,1.032012663485662,-0.019316339535719984
2025-03-14,1.1249138603829605,0.03895263616571096,1.444812662195421,0.035939672006278345,1.0720993168801098,0.038843179752323764
2025-03-15,1.153778305780062,0.025659249488911778,1.4510127908938895,0.0042913028524038666,1.1004055601083291,0.02640263153099699
2025-03-16,1.1054314862692656,-0.04190304087760549,1.4203338075670666,-0.02114315154170565,1.054200864875623,-0.04198878750499729
